i,cpu_mj,gpu_mj,ane_mj,dram_mj,time_s
0,3901.9193865800326,5.181302556234977,102.39715244148996,658.0918515976913,0.6241167499974836
1,3905.882313647163,5.186564870011554,102.5011506041386,658.7602329128778,0.6247506250001607
2,3910.2388544515165,5.192349857800788,102.61547827948608,659.4950005286206,0.6254474589986785
3,3911.2024295099754,5.193629375243073,102.64076515304097,659.6575156478605,0.6256015840008331
4,3896.403904938974,5.173978627600272,102.25241095443357,657.1616187645627,0.623234542003047
5,3930.1087127939522,5.218734756519037,103.1369182971038,662.8462209337706,0.6286256669991417
6,3938.210920675928,5.229493561673857,103.34954263231091,664.2127271218321,0.6299216250008612
7,3946.2917657672665,5.240223999486666,103.56160634882943,665.5756302937743,0.6312141659982444
8,3924.167576357053,5.210845607011408,102.98100645138572,661.8441978033593,0.6276753750025819
9,3920.3935068770415,5.205834074504754,102.88196443396254,661.2076689245974,0.6270717080005852
10,3942.866246351669,5.235675301590572,103.47171124874187,664.9978873443307,0.6306662500028324
11,3920.5909670871097,5.206096279073792,102.88714633579809,661.2409722664623,0.6271032920012658
12,3924.50908671874,5.211299093702107,102.98996862745894,661.9017964270098,0.627730000000156
13,3898.450879045677,5.176696775035118,102.30612921431582,657.5068583368322,0.6235619580002094
14,3907.100128724479,5.1881819891131995,102.53310943869228,658.965627771083,0.624945416002447
15,3919.6797517552195,5.20488628935831,102.86323352622865,661.0872880599075,0.6269575420010369
16,3939.657718042438,5.231414743059418,103.38751059520631,664.4567417883288,0.6301530419987103
17,3906.3868987458522,5.187234901296842,102.51439231216771,658.8453354762539,0.6248313340001914
18,3907.238977299649,5.188366364136408,102.53675320918299,658.9890457628128,0.6249676250008633
19,3910.2154035747167,5.192318717719235,102.61486286364361,659.4910453390316,0.6254437080024218
20,3923.541347906347,5.210014047270941,102.96457248548917,661.7385790552976,0.6275752090004971
21,3888.1029364414458,5.162955891086701,102.03457059115576,655.7615899102044,0.6219067919992085
22,3882.0187876299537,5.154876837506578,101.87490570533834,654.7354465279188,0.6209336249994521
23,3944.379726555403,5.237685030155285,103.51142915364579,665.2531486378001,0.630908333001571
24,3918.5786347590138,5.203424131957832,102.83433717196152,660.901575324439,0.6267814169987105
25,3947.3334959117747,5.241607297942091,103.58894422791965,665.7513269322089,0.6313807920014369
26,3899.151355134042,5.177626927144285,102.32451164349891,657.6249995797234,0.623674000002211
27,3907.9347644226505,5.189290289836002,102.55501258695124,659.1063961718625,0.625078916997154
28,3905.69892649689,5.1863213528559315,102.49633801830025,658.7293031120989,0.6247212920025049
29,3901.7445957980262,5.181070454072966,102.3925654481215,658.0623716474471,0.6240887919993838
